"","Time","Tp","Cl","pH","Redox","Leit","Trueb","Cl_2","Fm","Fm_2","EVENT"
"278",2016-08-03 16:26:00,6.5,0.17,8.23,749,211,0.011,0.114,1347,693,FALSE
"279",2016-08-03 16:27:00,6.5,0.17,8.21,749,211,0.011,0.114,1408,687,FALSE
"280",2016-08-03 16:28:00,6.5,0.17,8.2,750,211,0.011,0.114,1349,687,FALSE
"281",2016-08-03 16:29:00,6.5,0.17,8.2,750,211,0.011,0.114,1443,694,FALSE
"282",2016-08-03 16:30:00,6.5,0.16,8.19,749,211,0.011,0.116,1341,682,FALSE
"283",2016-08-03 16:31:00,6.5,0.17,8.19,750,211,0.011,0.116,1387,699,FALSE
"284",2016-08-03 16:32:00,6.5,0.17,8.18,750,211,0.012,0.117,1349,737,FALSE
"285",2016-08-03 16:33:00,6.5,0.17,8.18,750,211,0.011,0.117,1377,746,FALSE
"286",2016-08-03 16:34:00,6.5,0.17,8.18,750,211,0.011,0.116,1368,739,FALSE
"287",2016-08-03 16:35:00,6.5,0.17,8.17,750,211,0.016,0.116,1372,743,FALSE
"288",2016-08-03 16:36:00,6.5,0.17,8.17,751,211,0.012,0.117,1348,743,FALSE
"289",2016-08-03 16:37:00,6.5,0.16,8.16,750,211,0.012,0.117,1387,743,FALSE
"290",2016-08-03 16:38:00,6.5,0.17,8.15,751,211,0.012,0.116,1359,740,FALSE
"291",2016-08-03 16:39:00,6.5,0.17,8.15,751,211,0.011,0.117,1364,741,FALSE
"292",2016-08-03 16:40:00,6.5,0.16,8.14,751,211,0.011,0.118,1376,741,FALSE
"293",2016-08-03 16:41:00,6.5,0.16,8.14,751,211,0.012,0.118,1371,740,FALSE
"294",2016-08-03 16:42:00,6.5,0.16,8.14,751,211,0.012,0.116,1355,743,FALSE
"295",2016-08-03 16:43:00,6.5,0.16,8.13,751,211,0.011,0.118,1405,739,FALSE
"296",2016-08-03 16:44:00,6.5,0.16,8.13,751,211,0.011,0.118,1341,743,FALSE
"297",2016-08-03 16:45:00,6.5,0.16,8.12,751,211,0.011,0.12,1372,734,FALSE
"298",2016-08-03 16:46:00,6.5,0.16,8.13,751,211,0.011,0.117,1343,740,FALSE
"299",2016-08-03 16:47:00,6.5,0.16,8.13,751,211,0.011,0.118,1385,745,FALSE
"300",2016-08-03 16:48:00,6.5,0.16,8.12,751,211,0.011,0.118,1388,745,FALSE
"301",2016-08-03 16:49:00,6.5,0.16,8.12,751,211,0.011,0.12,1383,741,FALSE
"302",2016-08-03 16:50:00,6.5,0.16,8.12,751,211,0.011,0.118,1399,743,FALSE
"303",2016-08-03 16:51:00,6.5,0.16,8.12,751,211,0.011,0.117,1394,751,FALSE
"304",2016-08-03 16:52:00,6.5,0.16,8.12,751,211,0.011,0.118,1371,743,FALSE
"305",2016-08-03 16:53:00,6.5,0.16,8.12,751,211,0.011,0.12,1378,741,FALSE
"306",2016-08-03 16:54:00,6.5,0.16,8.12,751,211,0.01,0.118,1412,745,FALSE
"307",2016-08-03 16:55:00,6.5,0.16,8.13,751,211,0.011,0.118,1413,747,FALSE
"308",2016-08-03 16:56:00,6.5,0.16,8.13,751,211,0.011,0.118,1372,745,FALSE
"309",2016-08-03 16:57:00,6.5,0.15,8.13,751,211,0.011,0.116,1368,736,FALSE
"310",2016-08-03 16:58:00,6.5,0.16,8.14,750,211,0.011,0.117,1337,746,FALSE
"311",2016-08-03 16:59:00,6.5,0.15,8.14,751,211,0.011,0.114,1371,741,FALSE
"312",2016-08-03 17:00:00,6.5,0.15,8.15,750,211,0.018,0.117,1356,736,FALSE
"313",2016-08-03 17:01:00,6.5,0.15,8.15,749,211,0.015,0.114,1378,740,FALSE
"314",2016-08-03 17:02:00,6.5,0.15,8.16,750,211,0.011,0.116,1396,740,FALSE
"315",2016-08-03 17:03:00,6.5,0.15,8.16,749,211,0.011,0.114,1371,746,FALSE
"316",2016-08-03 17:04:00,6.5,0.15,8.17,750,211,0.011,0.114,1368,754,FALSE
"317",2016-08-03 17:05:00,6.5,0.15,8.18,750,211,0.012,0.114,1372,751,FALSE
"318",2016-08-03 17:06:00,6.5,0.15,8.18,749,211,0.012,0.114,1424,753,FALSE
"319",2016-08-03 17:07:00,6.5,0.14,8.18,749,211,0.012,0.114,1428,748,FALSE
"320",2016-08-03 17:08:00,6.5,0.15,8.19,749,211,0.012,0.113,1383,746,FALSE
"321",2016-08-03 17:09:00,6.5,0.15,8.2,749,211,0.012,0.113,1354,739,FALSE
"322",2016-08-03 17:10:00,6.5,0.15,8.2,749,211,0.012,0.113,1395,740,FALSE
"323",2016-08-03 17:11:00,6.5,0.15,8.2,749,211,0.011,0.111,1355,739,FALSE
"324",2016-08-03 17:12:00,6.5,0.15,8.21,749,211,0.011,0.111,1401,745,FALSE
"325",2016-08-03 17:13:00,6.5,0.15,8.22,749,211,0.011,0.111,1362,739,FALSE
"326",2016-08-03 17:14:00,6.5,0.15,8.23,749,211,0.012,0.111,1402,737,FALSE
"327",2016-08-03 17:15:00,6.5,0.16,8.23,748,211,0.011,0.111,1388,741,FALSE
"328",2016-08-03 17:16:00,6.5,0.16,8.23,749,211,0.011,0.111,1429,743,FALSE
"329",2016-08-03 17:17:00,6.5,0.16,8.23,748,211,0.013,0.111,1373,740,FALSE
"330",2016-08-03 17:18:00,6.5,0.16,8.24,747,211,0.011,0.111,1365,741,FALSE
"331",2016-08-03 17:19:00,6.5,0.16,8.24,748,211,0.011,0.111,1390,746,FALSE
"332",2016-08-03 17:20:00,6.5,0.16,8.24,748,211,0.011,0.111,1372,743,FALSE
"333",2016-08-03 17:21:00,6.5,0.16,8.24,748,211,0.011,0.111,1384,743,FALSE
"334",2016-08-03 17:22:00,6.5,0.16,8.24,748,211,0.011,0.111,1407,740,FALSE
"335",2016-08-03 17:23:00,6.5,0.17,8.24,748,211,0.011,0.111,1353,737,FALSE
"336",2016-08-03 17:24:00,6.5,0.16,8.24,748,211,0.011,0.111,1405,745,FALSE
"337",2016-08-03 17:25:00,6.5,0.16,8.24,748,211,0.011,0.111,1410,745,FALSE
"338",2016-08-03 17:26:00,6.5,0.16,8.24,747,211,0.011,0.111,1365,747,FALSE
"339",2016-08-03 17:27:00,6.5,0.16,8.24,748,211,0.011,0.111,1372,745,FALSE
"340",2016-08-03 17:28:00,6.5,0.16,8.26,748,211,0.011,0.111,1388,747,FALSE
"341",2016-08-03 17:29:00,6.5,0.16,8.25,748,211,0.011,0.111,1350,747,FALSE
"342",2016-08-03 17:30:00,6.5,0.16,8.24,748,211,0.011,0.111,1384,743,FALSE
"343",2016-08-03 17:31:00,6.5,0.16,8.26,748,211,0.011,0.111,1371,747,FALSE
"344",2016-08-03 17:32:00,6.5,0.16,8.25,748,211,0.011,0.111,1445,746,FALSE
"345",2016-08-03 17:33:00,6.5,0.16,8.24,748,211,0.011,0.111,1439,734,FALSE
"346",2016-08-03 17:34:00,6.5,0.16,8.25,748,211,0.011,0.111,1445,739,FALSE
"347",2016-08-03 17:35:00,6.5,0.16,8.24,749,211,0.012,0.113,1466,741,FALSE
"348",2016-08-03 17:36:00,6.5,0.16,8.25,748,211,0.012,0.111,1481,741,FALSE
"349",2016-08-03 17:37:00,6.5,0.16,8.24,748,211,0.012,0.113,1482,743,FALSE
"350",2016-08-03 17:38:00,6.5,0.16,8.24,749,211,0.012,0.111,1440,747,FALSE
"351",2016-08-03 17:39:00,6.5,0.16,8.24,748,211,0.012,0.114,1501,748,FALSE
"352",2016-08-03 17:40:00,6.5,0.16,8.24,748,211,0.012,0.114,1460,741,FALSE
"353",2016-08-03 17:41:00,6.5,0.16,8.25,749,211,0.012,0.114,1494,737,FALSE
"354",2016-08-03 17:42:00,6.5,0.16,8.24,748,211,0.012,0.114,1500,748,FALSE
"355",2016-08-03 17:43:00,6.5,0.16,8.24,749,211,0.012,0.116,1487,746,FALSE
"356",2016-08-03 17:44:00,6.5,0.16,8.24,749,211,0.012,0.114,1530,748,FALSE
"357",2016-08-03 17:45:00,6.5,0.16,8.24,748,211,0.012,0.114,1447,741,FALSE
"358",2016-08-03 17:46:00,6.5,0.16,8.24,749,211,0.012,0.113,1511,741,FALSE
"359",2016-08-03 17:47:00,6.5,0.16,8.24,749,211,0.012,0.113,1472,748,FALSE
"360",2016-08-03 17:48:00,6.5,0.16,8.24,748,211,0.012,0.114,1480,746,FALSE
"361",2016-08-03 17:49:00,6.5,0.16,8.24,748,211,0.012,0.113,1517,746,FALSE
"362",2016-08-03 17:50:00,6.5,0.16,8.24,749,211,0.012,0.114,1487,746,FALSE
"363",2016-08-03 17:51:00,6.5,0.16,8.24,749,211,0.012,0.111,1520,747,FALSE
"364",2016-08-03 17:52:00,6.5,0.16,8.24,749,211,0.012,0.114,1481,748,FALSE
"365",2016-08-03 17:53:00,6.5,0.16,8.26,748,211,0.012,0.111,1462,740,FALSE
"366",2016-08-03 17:54:00,6.5,0.16,8.26,749,211,0.012,0.111,1482,746,FALSE
"367",2016-08-03 17:55:00,6.5,0.16,8.26,749,211,0.012,0.113,1505,751,FALSE
"368",2016-08-03 17:56:00,6.5,0.16,8.26,747,211,0.012,0.111,1480,752,FALSE
"369",2016-08-03 17:57:00,6.5,0.16,8.26,748,211,0.012,0.114,1446,748,FALSE
"370",2016-08-03 17:58:00,6.5,0.16,8.26,749,211,0.012,0.111,1520,746,FALSE
"371",2016-08-03 17:59:00,6.5,0.16,8.27,748,211,0.012,0.111,1475,739,FALSE
"372",2016-08-03 18:00:00,6.5,0.16,8.27,748,211,0.012,0.111,1491,745,FALSE
"373",2016-08-03 18:01:00,6.5,0.16,8.28,748,211,0.012,0.111,1440,748,FALSE
"374",2016-08-03 18:02:00,6.6,0.16,8.29,748,211,0.012,0.111,1469,745,FALSE
"375",2016-08-03 18:03:00,6.6,0.16,8.29,747,211,0.012,0.111,1469,743,FALSE
"376",2016-08-03 18:04:00,6.5,0.16,8.3,747,211,0.012,0.111,1527,747,FALSE
"377",2016-08-03 18:05:00,6.5,0.16,8.3,747,211,0.012,0.111,1489,797,FALSE
"378",2016-08-03 18:06:00,6.5,0.16,8.3,747,211,0.012,0.111,1494,812,FALSE
"379",2016-08-03 18:07:00,6.5,0.16,8.31,747,211,0.012,0.111,1510,811,FALSE
"380",2016-08-03 18:08:00,6.5,0.16,8.31,747,211,0.012,0.109,1464,817,FALSE
"381",2016-08-03 18:09:00,6.5,0.16,8.32,747,211,0.012,0.111,1487,812,FALSE
"382",2016-08-03 18:10:00,6.5,0.16,8.34,747,211,0.012,0.108,1493,818,FALSE
"383",2016-08-03 18:11:00,6.5,0.16,8.35,747,211,0.012,0.106,1498,811,FALSE
"384",2016-08-03 18:12:00,6.5,0.16,8.35,747,211,0.012,0.108,1523,810,FALSE
"385",2016-08-03 18:13:00,6.5,0.16,8.36,747,211,0.012,0.108,1497,806,FALSE
"386",2016-08-03 18:14:00,6.5,0.16,8.36,747,211,0.012,0.106,1504,810,FALSE
"387",2016-08-03 18:15:00,6.5,0.15,8.36,747,211,0.012,0.108,1464,814,FALSE
"388",2016-08-03 18:16:00,6.5,0.15,8.37,747,211,0.012,0.105,1446,812,FALSE
"389",2016-08-03 18:17:00,6.5,0.15,8.38,746,211,0.012,0.105,1465,812,FALSE
"390",2016-08-03 18:18:00,6.5,0.15,8.38,746,211,0.012,0.105,1449,815,FALSE
"391",2016-08-03 18:19:00,6.5,0.15,8.39,746,211,0.012,0.105,1476,812,FALSE
"392",2016-08-03 18:20:00,6.5,0.15,8.39,746,211,0.012,0.104,1476,810,FALSE
"393",2016-08-03 18:21:00,6.5,0.15,8.4,746,211,0.012,0.102,1556,815,FALSE
"394",2016-08-03 18:22:00,6.5,0.15,8.41,745,211,0.011,0.102,1471,821,FALSE
"395",2016-08-03 18:23:00,6.5,0.15,8.41,745,211,0.011,0.101,1385,815,FALSE
"396",2016-08-03 18:24:00,6.5,0.15,8.43,745,211,0.011,0.101,1414,812,FALSE
"397",2016-08-03 18:25:00,6.5,0.15,8.44,745,211,0.011,0.101,1365,820,FALSE
"398",2016-08-03 18:26:00,6.5,0.15,8.44,745,211,0.011,0.102,1394,818,FALSE
"399",2016-08-03 18:27:00,6.5,0.15,8.44,745,211,0.011,0.101,1390,812,FALSE
"400",2016-08-03 18:28:00,6.5,0.15,8.45,745,211,0.011,0.1,1449,814,FALSE
"401",2016-08-03 18:29:00,6.5,0.15,8.45,745,211,0.011,0.1,1401,811,FALSE
"402",2016-08-03 18:30:00,6.5,0.15,8.45,745,211,0.011,0.1,1424,812,FALSE
"403",2016-08-03 18:31:00,6.5,0.15,8.45,745,211,0.011,0.101,1370,815,FALSE
"404",2016-08-03 18:32:00,6.5,0.15,8.46,745,211,0.011,0.101,1405,812,FALSE
"405",2016-08-03 18:33:00,6.5,0.15,8.46,744,211,0.011,0.1,1445,814,FALSE
"406",2016-08-03 18:34:00,6.5,0.15,8.46,745,211,0.012,0.101,1373,809,FALSE
"407",2016-08-03 18:35:00,6.5,0.15,8.46,745,211,0.011,0.1,1394,809,FALSE
"408",2016-08-03 18:36:00,6.5,0.15,8.46,745,211,0.011,0.101,1401,809,FALSE
"409",2016-08-03 18:37:00,6.5,0.15,8.46,745,211,0.012,0.1,1384,806,FALSE
"410",2016-08-03 18:38:00,6.5,0.15,8.46,744,211,0.012,0.101,1423,805,FALSE
"411",2016-08-03 18:39:00,6.5,0.15,8.46,745,211,0.011,0.1,1410,809,FALSE
"412",2016-08-03 18:40:00,6.5,0.16,8.46,744,211,0.011,0.101,1408,803,FALSE
"413",2016-08-03 18:41:00,6.5,0.16,8.46,745,211,0.012,0.101,1412,810,FALSE
"414",2016-08-03 18:42:00,6.5,0.16,8.45,745,211,0.012,0.102,1453,805,FALSE
"415",2016-08-03 18:43:00,6.5,0.16,8.45,745,211,0.012,0.1,1579,809,FALSE
"416",2016-08-03 18:44:00,6.5,0.16,8.45,745,211,0.012,0.101,1343,818,FALSE
"417",2016-08-03 18:45:00,6.5,0.16,8.45,745,214,0.012,0.101,1443,814,FALSE
"418",2016-08-03 18:46:00,6.5,0.16,8.45,744,214,0.011,0.102,1395,811,FALSE
"419",2016-08-03 18:47:00,6.5,0.16,8.45,745,211,0.012,0.101,1465,812,FALSE
"420",2016-08-03 18:48:00,6.5,0.16,8.44,745,214,0.011,0.104,1413,814,FALSE
"421",2016-08-03 18:49:00,6.5,0.16,8.44,745,211,0.018,0.104,1405,810,FALSE
"422",2016-08-03 18:50:00,6.5,0.16,8.44,745,214,0.018,0.102,1430,800,FALSE
"423",2016-08-03 18:51:00,6.5,0.16,8.44,745,211,0.018,0.102,1385,815,FALSE
"424",2016-08-03 18:52:00,6.5,0.16,8.44,745,214,0.018,0.104,1462,814,FALSE
"425",2016-08-03 18:53:00,6.5,0.16,8.44,745,211,0.018,0.104,1412,812,FALSE
"426",2016-08-03 18:54:00,6.5,0.16,8.42,745,214,0.018,0.104,1440,810,FALSE
"427",2016-08-03 18:55:00,6.5,0.16,8.42,745,211,0.017,0.104,1420,811,FALSE
"428",2016-08-03 18:56:00,6.5,0.16,8.41,746,214,0.018,0.104,1437,811,FALSE
"429",2016-08-03 18:57:00,6.5,0.16,8.41,745,214,0.017,0.104,1387,814,FALSE
"430",2016-08-03 18:58:00,6.6,0.16,8.41,746,211,0.018,0.104,1422,820,FALSE
"431",2016-08-03 18:59:00,6.6,0.16,8.4,746,211,0.018,0.105,1424,818,FALSE
"432",2016-08-03 19:00:00,6.6,0.16,8.4,747,214,0.018,0.105,1434,815,FALSE
"433",2016-08-03 19:01:00,6.6,0.16,8.39,747,211,0.018,0.105,1400,811,FALSE
"434",2016-08-03 19:02:00,6.5,0.16,8.39,746,211,0.018,0.105,1437,814,FALSE
"435",2016-08-03 19:03:00,6.6,0.16,8.39,746,211,0.018,0.104,1428,805,FALSE
"436",2016-08-03 19:04:00,6.6,0.16,8.39,746,211,0.018,0.105,1416,811,FALSE
"437",2016-08-03 19:05:00,6.6,0.16,8.38,746,211,0.018,0.105,1430,812,FALSE
"438",2016-08-03 19:06:00,6.6,0.16,8.38,746,214,0.017,0.105,1520,811,FALSE
"439",2016-08-03 19:07:00,6.6,0.16,8.38,747,214,0.018,0.105,1539,814,FALSE
"440",2016-08-03 19:08:00,6.6,0.16,8.38,747,214,0.017,0.105,1503,810,FALSE
"441",2016-08-03 19:09:00,6.6,0.16,8.37,747,214,0.018,0.105,1431,814,FALSE
"442",2016-08-03 19:10:00,6.6,0.16,8.37,747,211,0.017,0.104,1439,818,FALSE
"443",2016-08-03 19:11:00,6.6,0.16,8.37,747,214,0.017,0.106,1440,811,FALSE
"444",2016-08-03 19:12:00,6.6,0.16,8.37,747,214,0.017,0.104,1430,814,FALSE
"445",2016-08-03 19:13:00,6.6,0.16,8.36,747,214,0.017,0.105,1436,806,FALSE
"446",2016-08-03 19:14:00,6.6,0.16,8.37,747,214,0.017,0.105,1407,812,FALSE
"447",2016-08-03 19:15:00,6.6,0.16,8.36,747,214,0.017,0.105,1447,814,FALSE
"448",2016-08-03 19:16:00,6.6,0.16,8.36,747,214,0.017,0.105,1430,812,FALSE
"449",2016-08-03 19:17:00,6.6,0.16,8.36,747,214,0.018,0.105,1422,811,FALSE
"450",2016-08-03 19:18:00,6.6,0.16,8.35,747,214,0.018,0.104,1439,812,FALSE
"451",2016-08-03 19:19:00,6.6,0.16,8.36,747,214,0.018,0.104,1454,812,FALSE
"452",2016-08-03 19:20:00,6.6,0.16,8.36,747,214,0.018,0.105,1429,806,FALSE
"453",2016-08-03 19:21:00,6.6,0.16,8.35,747,214,0.018,0.104,1417,805,FALSE
"454",2016-08-03 19:22:00,6.6,0.16,8.35,747,214,0.018,0.104,1425,812,FALSE
"455",2016-08-03 19:23:00,6.6,0.17,8.35,747,214,0.018,0.105,1408,806,FALSE
"456",2016-08-03 19:24:00,6.6,0.16,8.35,747,214,0.018,0.105,1406,812,FALSE
"457",2016-08-03 19:25:00,6.6,0.16,8.35,747,214,0.018,0.104,1405,814,FALSE
"458",2016-08-03 19:26:00,6.6,0.17,8.35,747,214,0.018,0.104,1424,809,FALSE
"459",2016-08-03 19:27:00,6.6,0.17,8.35,747,214,0.018,0.104,1377,810,FALSE
"460",2016-08-03 19:28:00,6.6,0.17,8.35,747,214,0.018,0.104,1446,809,FALSE
"461",2016-08-03 19:29:00,6.6,0.17,8.35,747,214,0.018,0.105,1428,809,FALSE
"462",2016-08-03 19:30:00,6.6,0.17,8.35,747,214,0.018,0.105,1449,814,FALSE
"463",2016-08-03 19:31:00,6.6,0.17,8.35,747,214,0.018,0.105,1413,818,FALSE
"464",2016-08-03 19:32:00,6.6,0.17,8.35,747,214,0.018,0.105,1440,818,FALSE
"465",2016-08-03 19:33:00,6.6,0.17,8.35,747,214,0.018,0.104,1430,809,FALSE
"466",2016-08-03 19:34:00,6.6,0.16,8.35,747,214,0.018,0.104,1452,814,FALSE
"467",2016-08-03 19:35:00,6.6,0.17,8.35,747,214,0.018,0.105,1445,805,FALSE
"468",2016-08-03 19:36:00,6.6,0.16,8.35,747,214,0.018,0.104,1465,812,FALSE
"469",2016-08-03 19:37:00,6.6,0.16,8.35,747,214,0.018,0.104,1423,806,FALSE
"470",2016-08-03 19:38:00,6.6,0.16,8.35,747,214,0.018,0.104,1443,810,FALSE
"471",2016-08-03 19:39:00,6.6,0.16,8.35,747,214,0.018,0.102,1439,817,FALSE
"472",2016-08-03 19:40:00,6.6,0.16,8.35,747,214,0.018,0.104,1408,820,FALSE
"473",2016-08-03 19:41:00,6.6,0.16,8.35,747,214,0.019,0.104,1408,811,FALSE
"474",2016-08-03 19:42:00,6.6,0.16,8.35,747,214,0.018,0.104,1396,814,FALSE
"475",2016-08-03 19:43:00,6.6,0.16,8.35,747,214,0.019,0.104,1429,809,FALSE
"476",2016-08-03 19:44:00,6.6,0.16,8.35,747,214,0.018,0.104,1436,820,FALSE
"477",2016-08-03 19:45:00,6.6,0.16,8.35,746,214,0.018,0.104,1449,814,FALSE
"478",2016-08-03 19:46:00,6.6,0.16,8.36,747,214,0.018,0.104,1429,814,FALSE
"479",2016-08-03 19:47:00,6.6,0.16,8.36,747,214,0.018,0.104,1413,814,FALSE
"480",2016-08-03 19:48:00,6.6,0.16,8.36,746,214,0.018,0.104,1545,817,FALSE
"481",2016-08-03 19:49:00,6.6,0.16,8.36,747,214,0.018,0.104,1512,817,FALSE
"482",2016-08-03 19:50:00,6.6,0.16,8.36,747,214,0.018,0.104,1559,811,FALSE
"483",2016-08-03 19:51:00,6.6,0.16,8.36,747,214,0.018,0.104,1354,820,FALSE
"484",2016-08-03 19:52:00,6.6,0.16,8.36,747,214,0.018,0.102,1486,814,FALSE
"485",2016-08-03 19:53:00,6.5,0.16,8.37,747,214,0.018,0.1,1452,818,FALSE
"486",2016-08-03 19:54:00,6.5,0.16,8.36,747,214,0.018,0.104,1440,809,FALSE
"487",2016-08-03 19:55:00,6.6,0.16,8.36,746,214,0.018,0.102,1493,812,FALSE
"488",2016-08-03 19:56:00,6.6,0.16,8.36,746,214,0.018,0.102,1440,814,FALSE
"489",2016-08-03 19:57:00,6.5,0.17,8.36,747,214,0.018,0.101,1440,814,FALSE
"490",2016-08-03 19:58:00,6.6,0.17,8.37,746,214,0.018,0.104,1424,815,FALSE
"491",2016-08-03 19:59:00,6.6,0.17,8.37,747,214,0.018,0.104,1431,811,FALSE
"492",2016-08-03 20:00:00,6.5,0.17,8.37,746,214,0.018,0.102,1436,812,FALSE
"493",2016-08-03 20:01:00,6.5,0.17,8.37,746,214,0.018,0.102,1437,805,FALSE
"494",2016-08-03 20:02:00,6.6,0.17,8.37,747,214,0.018,0.104,1429,805,FALSE
"495",2016-08-03 20:03:00,6.5,0.17,8.37,746,214,0.018,0.104,1416,812,FALSE
"496",2016-08-03 20:04:00,6.5,0.17,8.38,746,214,0.018,0.102,1422,810,FALSE
"497",2016-08-03 20:05:00,6.5,0.17,8.38,747,214,0.018,0.104,1413,821,FALSE
"498",2016-08-03 20:06:00,6.6,0.17,8.38,746,214,0.019,0.104,1365,814,FALSE
"499",2016-08-03 20:07:00,6.5,0.17,8.38,746,214,0.018,0.102,1416,806,FALSE
"500",2016-08-03 20:08:00,6.5,0.17,8.38,747,214,0.018,0.104,1383,811,FALSE
"501",2016-08-03 20:09:00,6.5,0.17,8.38,747,214,0.019,0.104,1425,817,FALSE
"502",2016-08-03 20:10:00,6.5,0.17,8.39,747,214,0.018,0.104,1442,820,FALSE
"503",2016-08-03 20:11:00,6.5,0.17,8.39,746,214,0.018,0.102,1378,815,FALSE
"504",2016-08-03 20:12:00,6.6,0.17,8.39,746,214,0.019,0.101,1472,810,FALSE
"505",2016-08-03 20:13:00,6.6,0.17,8.39,746,214,0.018,0.102,1520,815,FALSE
"506",2016-08-03 20:14:00,6.6,0.17,8.39,746,214,0.018,0.104,1505,811,FALSE
"507",2016-08-03 20:15:00,6.6,0.17,8.39,746,214,0.018,0.102,1494,815,FALSE
"508",2016-08-03 20:16:00,6.6,0.17,8.4,746,214,0.018,0.104,1489,814,FALSE
"509",2016-08-03 20:17:00,6.6,0.17,8.4,747,214,0.018,0.104,1468,809,FALSE
"510",2016-08-03 20:18:00,6.6,0.17,8.4,747,214,0.018,0.102,1476,806,FALSE
"511",2016-08-03 20:19:00,6.6,0.17,8.41,747,214,0.018,0.104,1488,810,FALSE
"512",2016-08-03 20:20:00,6.6,0.17,8.41,746,214,0.018,0.102,1472,810,FALSE
"513",2016-08-03 20:21:00,6.5,0.17,8.41,746,214,0.018,0.104,1491,814,FALSE
"514",2016-08-03 20:22:00,6.5,0.17,8.4,747,214,0.018,0.104,1489,814,FALSE
"515",2016-08-03 20:23:00,6.5,0.17,8.41,746,214,0.018,0.104,1487,811,FALSE
"516",2016-08-03 20:24:00,6.5,0.16,8.4,747,214,0.018,0.104,1503,814,FALSE
"517",2016-08-03 20:25:00,6.6,0.16,8.4,747,214,0.018,0.102,1489,815,FALSE
"518",2016-08-03 20:26:00,6.5,0.16,8.4,746,214,0.018,0.105,1489,818,FALSE
"519",2016-08-03 20:27:00,6.5,0.17,8.4,747,214,0.018,0.104,1487,806,FALSE
"520",2016-08-03 20:28:00,6.5,0.17,8.39,746,214,0.017,0.104,1480,809,FALSE
"521",2016-08-03 20:29:00,6.5,0.17,8.4,747,214,0.018,0.104,1483,814,FALSE
"522",2016-08-03 20:30:00,6.6,0.17,8.4,747,214,0.018,0.105,1481,811,FALSE
"523",2016-08-03 20:31:00,6.5,0.17,8.39,746,214,0.018,0.105,1533,811,FALSE
"524",2016-08-03 20:32:00,6.5,0.17,8.39,747,214,0.018,0.104,1472,811,FALSE
"525",2016-08-03 20:33:00,6.5,0.17,8.39,746,214,0.018,0.104,1472,818,FALSE
"526",2016-08-03 20:34:00,6.5,0.17,8.4,747,214,0.018,0.104,1478,811,FALSE
"527",2016-08-03 20:35:00,6.5,0.17,8.39,747,214,0.024,0.105,1460,811,FALSE
"528",2016-08-03 20:36:00,6.5,0.17,8.39,746,214,0.018,0.106,1510,815,FALSE
"529",2016-08-03 20:37:00,6.5,0.17,8.39,747,214,0.018,0.105,1476,810,FALSE
"530",2016-08-03 20:38:00,6.5,0.17,8.39,747,211,0.018,0.106,1494,809,FALSE
"531",2016-08-03 20:39:00,6.5,0.17,8.39,747,211,0.018,0.105,1511,809,FALSE
"532",2016-08-03 20:40:00,6.5,0.17,8.39,747,214,0.018,0.105,1440,809,FALSE
"533",2016-08-03 20:41:00,6.5,0.17,8.39,747,214,0.018,0.105,1464,812,FALSE
"534",2016-08-03 20:42:00,6.5,0.17,8.39,747,211,0.018,0.106,1501,810,FALSE
"535",2016-08-03 20:43:00,6.5,0.17,8.39,747,214,0.018,0.105,1475,811,FALSE
"536",2016-08-03 20:44:00,6.5,0.17,8.39,747,211,0.02,0.106,1459,815,FALSE
"537",2016-08-03 20:45:00,6.5,0.17,8.39,747,211,0.019,0.105,1482,817,FALSE
"538",2016-08-03 20:46:00,6.5,0.17,8.39,747,211,0.019,0.106,1466,817,FALSE
"539",2016-08-03 20:47:00,6.5,0.17,8.39,747,211,0.019,0.106,1474,812,FALSE
"540",2016-08-03 20:48:00,6.5,0.17,8.39,747,211,0.019,0.106,1475,812,FALSE
"541",2016-08-03 20:49:00,6.5,0.17,8.39,747,211,0.019,0.105,1494,814,FALSE
"542",2016-08-03 20:50:00,6.5,0.17,8.39,747,211,0.018,0.106,1505,811,FALSE
"543",2016-08-03 20:51:00,6.5,0.17,8.39,747,211,0.018,0.106,1471,806,FALSE
"544",2016-08-03 20:52:00,6.5,0.17,8.39,747,211,0.018,0.106,1482,811,FALSE
"545",2016-08-03 20:53:00,6.6,0.17,8.39,747,211,0.018,0.106,1478,805,FALSE
"546",2016-08-03 20:54:00,6.5,0.17,8.39,747,211,0.018,0.106,1472,810,FALSE
"547",2016-08-03 20:55:00,6.5,0.17,8.39,747,211,0.018,0.106,1488,806,FALSE
"548",2016-08-03 20:56:00,6.5,0.17,8.4,747,211,0.018,0.108,1449,809,FALSE
"549",2016-08-03 20:57:00,6.5,0.17,8.4,746,211,0.018,0.106,1469,806,FALSE
"550",2016-08-03 20:58:00,6.5,0.17,8.4,747,211,0.018,0.106,1439,814,FALSE
"551",2016-08-03 20:59:00,6.5,0.17,8.4,747,211,0.018,0.106,1495,809,FALSE
"552",2016-08-03 21:00:00,6.5,0.17,8.4,747,211,0.018,0.106,1464,811,FALSE
"553",2016-08-03 21:01:00,6.5,0.17,8.4,747,211,0.018,0.106,1459,809,FALSE
"554",2016-08-03 21:02:00,6.6,0.17,8.41,747,211,0.018,0.106,1521,810,FALSE
"555",2016-08-03 21:03:00,6.5,0.17,8.41,747,211,0.018,0.106,1482,809,FALSE
